0319;4;FALDA LARGA;0;0,00;0,00;N;N;N;1;1;2001-08-10 09:52:21.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0320;4;CAZADORA SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-10 20:49:50.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0321;4;ABRIGO LARGO SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-28 13:23:09.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0322;4;BERMUDA SRA.;0;0,00;0,00;N;N;N;1;1;2002-01-28 20:00:31.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0323;4;CTA.TIRANTE;0;0,00;0,00;N;N;N;1;1;2001-08-10 19:56:35.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0324;4;CTA.M/C;0;0,00;0,00;N;N;N;1;1;2002-01-28 20:01:18.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0325;4;VESTIDO PLAYERO;0;0,00;0,00;N;N;N;1;1;2002-02-02 18:36:58.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0327;4;CONJT. PANT.;0;0,00;0,00;N;N;N;1;1;2004-03-05 20:23:15.000;2004-03-06 14:11:31.000;12632256;NULL;NULL;S;;NULL;NULL
0334;4;CONJUNTO PUNTO;0;0,00;0,00;N;N;N;1;1;2001-08-10 10:04:04.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
04;1;CHICO;0;0,00;0,00;N;N;N;1;1;2001-08-01 20:12:51.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0401;4;CAMISA M/L;0;0,00;0,00;N;N;N;1;1;2001-08-04 14:15:31.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0402;4;PANT. CRO.;0;0,00;0,00;N;N;N;1;1;2004-05-25 17:46:17.000;2004-07-26 20:23:23.000;12632256;NULL;NULL;S;;NULL;NULL
0403;4;JERSEY M/L;0;0,00;0,00;N;N;N;1;1;2004-02-12 10:16:49.000;2004-02-12 14:13:29.000;12632256;NULL;NULL;S;;NULL;NULL
0404;4;CHAQUETA PUNTO;0;0,00;0,00;N;N;N;1;1;2001-08-03 17:47:41.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0406;4;AMERICANA CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-31 13:04:07.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0407;4;CAZADORA;0;0,00;0,00;N;N;N;1;1;2001-08-04 14:24:18.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0408;4;TRAJE CRO.;0;0,00;0,00;N;N;N;1;1;2002-01-24 19:09:32.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0409;4;PANTALON CORTO CRO.;0;0,00;0,00;N;N;N;1;1;2002-02-20 19:45:07.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0411;4;CHALECO CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-13 20:40:28.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0412;4;ABRIGO CHICO;0;0,01;0,00;N;N;N;1;1;2009-05-22 20:03:23.000;NULL;12632256;0;NULL;S;;NULL;NULL
0413;4;CTA.M/L;0;0,00;0,00;N;N;N;1;1;2001-08-04 14:31:51.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
